Feature,TargetFeature,SHAPValue,LogSHAPValue
TTN,ZKSCAN8,0.0039746299256763,-5.527823635668751
BAZ2A,ZKSCAN8,0.0068365902727698,-4.98546616977225
EIF4B,ZKSCAN8,0.0064306442344762,-5.046680553764523
BRD8,ZKSCAN8,0.0027691182374537,-5.8892263352883
MKI67,ZKSCAN8,0.0034838424650537,-5.65961943770371
PLEKHO2,ZKSCAN8,0.0225995085551368,-3.7898271182882595
PPIG,ZKSCAN8,0.0181006485311505,-4.011807510901948
USP24,ZKSCAN8,0.0082870233321931,-4.7930644416017465
ALPK3,ADGRL2,0.001088499108225,-6.822955496559644
CA2,ADGRL2,0.0031228507127979,-5.769009004322042
SYNM,ADGRL2,0.0016214328374218,-6.42444505310446
HUWE1,ADGRL2,0.0093652636796829,-4.670747787616688
LMO7,ADGRL2,0.0222498143235532,-3.8054216154135525
BCLAF1,ADGRL2,0.0018749237017804,-6.279187312771507
BAZ2A,ADGRL2,0.0233773744463361,-3.7559866283744268
SIPA1L1,ADGRL2,0.0040112730821633,-5.518646611200067
EML4,ADGRL2,0.0006185546940655,-7.3881249398627915
CDK12,ADGRL2,0.0025902180512371,-5.956013217147608
LMO7,PTK2,0.0059560005784522,-5.12335606703946
AHNAK2,PTK2,0.020435260701454,-3.890493404452265
SRRM2,PTK2,0.0361838327771348,-3.3191428682760735
ATXN2L,PTK2,0.011541759580851,-4.461783552848708
PLEC,PTK2,0.0250732683877978,-3.6859530048348437
HNRNPM,PTK2,0.0173837935980626,-4.052216909196596
PRRC2C,PTK2,0.003627934449734,-5.619091814771745
NCOR2,PTK2,0.0108496876543386,-4.523618987028602
NELFE,PTK2,0.0048276240121208,-5.333400855307803
LRRFIP2,C14orf93,0.0027567111081215,-5.893716937297861
NEB,C14orf93,0.0023480481817507,-6.054170856890072
TRA2B,C14orf93,0.0031349704150783,-5.765135541918401
KMT2A,C14orf93,0.0181316343262917,-4.01009711341929
RALBP1,C14orf93,0.0020448023836169,-6.192454128084897
BCLAF1,C14orf93,0.0036338251432617,-5.617469427044815
BRD8,C14orf93,0.0160086729250313,-4.134624645788168
MKI67,C14orf93,0.0071378872971357,-4.942338443176434
HUWE1,TMBIM1,0.0026978290925855,-5.915307869168358
POLR2A,TMBIM1,0.0051912570446432,-5.260779405997703
NEB,MDFIC,0.000899323803454,-7.013867406524978
TTN,MDFIC,0.0035647589481422,-5.636658843631355
XIRP1,MDFIC,0.0017043963899876,-6.374544254395442
MKI67,MDFIC,0.0146909018611696,-4.22052689781699
CDK11A,MDFIC,0.0017679014227086,-6.337962072707669
ALMS1,SLC9A7,0.001755843606511,-6.344805850086866
TLK2,SLC9A7,0.0025424058579519,-5.974644458081307
NEB,ARFGAP1,0.0022935435089596,-6.077657273555602
CLEC16A,ARFGAP1,0.0056198918688537,-5.181442855679127
HUWE1,MAP1A,0.0009454236311673,-6.963877443971583
WASHC2A,MAP1A,0.0130298452020289,-4.340512768036528
FKBP15,MAP1A,0.0024413735560835,-6.015194465243162
GPATCH8,MAP1A,0.0065585690424268,-5.026982833597175
EIF4B,MAP1A,0.0601441305684109,-2.8110114212327217
BAG3,MAP1A,0.0065121588995882,-5.034084249537185
ABLIM1,MAP1A,0.0569133074419992,-2.866226090993822
MAP1S,MAP1A,0.0083094292178182,-4.790364358656913
PLEC,MAP1A,0.0202625566647994,-3.8989805953888106
PPIG,MAP1A,0.0044596431135586,-5.412686535533366
BAZ2A,STK26,0.0062251628201014,-5.079155681133841
HUWE1,STK26,0.0193216346242234,-3.946529845897752
ATXN2,STK26,0.0105555489699197,-4.551103588620355
MKI67,STK26,0.0047924141749774,-5.340720991399424
TCOF1,STK26,0.0094537987467576,-4.661338634466448
GPATCH8,STK26,0.0043735630288731,-5.432177263667544
AHNAK2,STK26,0.0062732679649353,-5.0714578535894965
SH3PXD2A,STK26,0.0115641642709225,-4.459844249556873
RALBP1,STK26,0.0076740210185723,-4.869914548228068
CLASP1,STK26,0.0151591269462855,-4.1891524897213905
TCOF1,SMARCC2,0.0240258160132185,-3.7286263595321993
KMT2D,SMARCC2,0.0070977856820155,-4.947972419350695
SRRM2,SMARCC2,0.0455530147030878,-3.0888784729857433
NCOR2,SMARCC2,0.0150725786965175,-4.194878166415638
GPATCH8,SMARCC2,0.0039090646579735,-5.544457151511621
CDC42BPA,SMARCC2,0.0103488858298564,-4.570876414354596
MAP4,SMARCC2,0.0061468634962469,-5.091813327868516
TP53BP1,SMARCC2,0.092436385237304,-2.3812345982208454
PHLDB1,SMARCC2,0.0168698818328326,-4.082225387023031
RALBP1,SETX,0.0053212901053744,-5.236039504016976
BRD8,SETX,0.0118869381534035,-4.432315115873983
ABLIM1,SETX,0.0114631844344076,-4.468614732437777
MAP1S,SETX,0.0173574482702245,-4.053733569596249
IMMT,SETX,0.0017670827138195,-6.3384252764291675
BAG3,SETX,0.0087019414696557,-4.7442091207858255
MKI67,SETX,0.0023524574819008,-6.0522947602490245
EPN1,SETX,0.0137478579216044,-4.286872254525373
NACA,SETX,0.0040146956789451,-5.517793730484694
LMO7,NHERF1,0.0091280274433925,-4.696405659920254
AHNAK2,NHERF1,0.0076761547845033,-4.869636536305323
KMT2D,NHERF1,0.0350298198158385,-3.3515555854959764
EIF4G1,NHERF1,0.0221532606284062,-3.8097705866247815
PHRF1,NHERF1,0.003224733214209,-5.736905056432522
TP53BP1,NHERF1,0.0388340442963186,-3.2484579867523755
AFDN,NHERF1,0.0326172085815111,-3.422915259285649
MARK2,NHERF1,0.0363692037800459,-3.314032912440477
TRIM28,NHERF1,0.0157490092043807,-4.150977823347633
NHSL3,NHERF1,0.0041678752779334,-5.480348898699188
HUWE1,HEATR5B,0.0049021088560961,-5.318089787656824
NEB,HEATR5B,0.0047612539813836,-5.347244203966276
AKR1B1,HEATR5B,0.0086466922816083,-4.750578426359826
BAZ2A,HEATR5B,0.0028528748050261,-5.859428089583187
NCOR1,HEATR5B,0.003607795734302,-5.624658293045738
CDK12,HEATR5B,0.0011011047795096,-6.81144125818609
DENND4A,HEATR5B,0.006079807370581,-5.102782265976192
EDC4,HEATR5B,0.0016810105758006,-6.38836013320091
SPEN,HEATR5B,0.0099126123520974,-4.61394735769979
MKI67,HEATR5B,0.0073337489411458,-4.91526844210522
FKBP15,SAV1,0.0005706945109145,-7.468656498630649
HUWE1,SAV1,0.0246589749602649,-3.7026143490091
CDK12,SAV1,0.0015100818882543,-6.495591398993745
LMO7,SAV1,0.0086710711808811,-4.747762945546756
BCLAF1,SAV1,0.004038452921279,-5.511893600626905
TCOF1,SAV1,0.0022720912047809,-6.087054635979599
ABLIM1,SAV1,0.0003170582880169,-8.056424927119375
NCOR1,SAV1,0.0024251561892223,-6.021859348740071
MDC1,SAV1,0.0135595269460563,-4.300665883062466
MKI67,SAV1,0.0059381575725152,-5.12635636669841
HUWE1,TOR1AIP2,0.0066426937455048,-5.014237713197552
LMO7,TOR1AIP2,0.002193014563326,-6.122478168744907
RALBP1,TOR1AIP2,0.0017918275917342,-6.324519179027629
SIPA1L1,TOR1AIP2,0.0041675888027232,-5.480417635174456
SPEN,TOR1AIP2,0.0127753468712277,-4.3602379909143965
AHNAK2,TOR1AIP2,0.0113794146591286,-4.47594928753577
MKI67,TOR1AIP2,0.0112449072125738,-4.487839945043425
TTN,ZEB1,0.005030940151223,-5.292148403543912
HUWE1,ZEB1,0.0244551387696037,-3.7109149105189303
MYCBP2,ZEB1,0.0010534619413126,-6.85567345132171
MDH1,ZEB1,0.003074084457915,-5.7847481593196095
BAZ2A,ZEB1,0.016345972498053,-4.113773742377502
BCLAF1,ZEB1,0.0033130882044931,-5.709874532265962
ATXN2,ZEB1,0.0065143898199394,-5.033741730513759
CDK12,ZEB1,0.0038990529130429,-5.547021598147139
TCOF1,ZEB1,0.0150896724962141,-4.193744709803434
AHNAK2,ZEB1,0.0155911966997102,-4.161048838132928
TCOF1,ARFGEF1,0.0114897662722154,-4.466298529172113
KMT2D,ARFGEF1,0.018172445676232,-4.007848805949228
CLASP1,ARFGEF1,0.0162576656846391,-4.119190746998772
SRRM2,ARFGEF1,0.0494097232062867,-3.0076080481177714
NCOR2,ARFGEF1,0.0094776950967779,-4.658814125528163
LARP1,ARFGEF1,0.0110153527974105,-4.508465270424537
PLEKHA6,ARFGEF1,0.0392549246412413,-3.2376783740575847
FARP1,ARFGEF1,0.0052300228183755,-5.253339637936716
NHSL3,ARFGEF1,0.0125277526442522,-4.379808884161353
HUWE1,CLDN12,0.0011350617435903,-6.781068229889347
NACA,CLDN12,0.0010901120916883,-6.821474751617101
ALMS1,CLDN12,0.0010606720327396,-6.848852578596349
EIF4B,CLDN12,0.0093059728452559,-4.677098843546325
WASHC2A,CLDN12,0.0007485744905877,-7.197339839233114
SIPA1L3,CLDN12,0.0189382127769949,-3.966573558031686
BAZ2A,MED1,0.0034835401859568,-5.659706207474291
MDC1,MED1,0.0084181171226555,-4.777369095371615
KMT2D,MED1,0.0456852838492558,-3.085979049368064
CLASP1,MED1,0.0037116551740141,-5.596277363304731
IRS2,MED1,0.0143155760417134,-4.24640710081462
NUMA1,MED1,0.0138382984142955,-4.280315283295176
NES,MED1,0.0124074945183213,-4.389454592306419
PLEKHA6,MED1,0.0158529575937166,-4.144399197093614
TTN,PPME1,0.0045025648492615,-5.4031080780725205
ATXN2,PPME1,0.0011358290581993,-6.780392446943203
MKI67,PPME1,0.0025149923372384,-5.985485522258774
HUWE1,PPME1,0.001338780730361,-6.615995981947746
AHNAK2,PPME1,0.0130694933129965,-4.3374745192744815
MYCBP2,PPME1,0.0078849981245632,-4.842793296415838
BCLAF1,PPME1,0.0043535539515347,-5.436762767091859
KMT2A,PPME1,0.0018017596902984,-6.3189914859039495
PLEC,PPME1,0.0407932930523868,-3.1992375970557876
KMT2A,SLC35C2,0.0032868503113853,-5.71782552492165
LMO7,SLC35C2,0.0008723353016371,-7.044336687738219
BAZ2A,SLC35C2,0.0116758042326887,-4.450236592772772
MYCBP2,SLC35C2,0.0027287210056311,-5.903922275669682
HUWE1,SLC35C2,0.0195746506594001,-3.933519883527602
AHNAK2,SLC35C2,0.008025751570478,-4.825099960709168
SPEN,SLC35C2,0.0039034195828307,-5.545902293914793
SH3PXD2A,SLC35C2,0.0016590800502967,-6.401492016800073
BCLAF1,SLC35C2,0.0038700467238308,-5.554488698672037
PLEC,SLC35C2,0.0028569850587339,-5.8579883854517965
NCOR2,SLC35C2,0.0243731577556546,-3.714272844209678
TRPT1,CCDC186,0.0013097348482315,-6.637930568186074
ANK2,CCDC186,0.000983393724562,-6.924500984375517
CLK3,CCDC186,0.0024955661187092,-5.993239674230606
AAGAB,CCDC186,0.0006559352106333,-7.329448538176203
SYNPO2L,PAG1,0.0253149827778642,-3.676358853873978
LMO7,PAG1,0.0095711187785985,-4.64900517558537
SUPT5H,PAG1,0.0045289543398587,-5.3972641961858185
SPEN,PAG1,0.007772684953659,-4.857139620411106
GPATCH8,PAG1,0.0207818712245319,-3.8736742480615023
TCOF1,PAG1,0.0114334048314868,-4.471215960015095
HUWE1,PAG1,0.0036637409305146,-5.6092705414073745
NUMA1,PAG1,0.0178096795312794,-4.028013175594315
NACA,PAG1,0.0058134352402065,-5.147583619471024
NACA,HDAC6,0.002404145394782,-6.03056078377947
PCBP1,HDAC6,0.0006647908560475,-7.3160380689588145
SRRM2,HDAC6,0.0053758984382438,-5.2258295676354605
DAXX,HDAC6,0.0046647235209405,-5.36772671311859
NES,HDAC6,0.0026293427670125,-5.941021362496625
LARP1,HDAC6,0.0030093369141958,-5.806035518776813
PPIG,HDAC6,0.0067033132461058,-5.00515336047299
NUMA1,HDAC6,0.040590619821084,-3.2042182779576027
PLEKHA6,HDAC6,0.016487786655613,-4.105135374850995
MED1,HDAC6,0.003280841300472,-5.719655395428718
KMT2A,TBC1D2B,0.0078524764384199,-4.8469263270755665
GPATCH8,TBC1D2B,0.0286641396912664,-3.552108425586866
