Feature,TargetFeature,FisherScore,MedianCoeff,MeanR2,MeanMSE,Coeff*R2
GAB1,AHNAK,1.4337420757038877,0.0235707632628201,0.6075006947222437,0.0141293286375342,0.0143192550572967
ABLIM1,ARAF,3.2769332296975824,0.1635268164180034,0.6117595374812772,0.027184260703051,0.1000390895776635
ABLIM1,ARAF,2.4390753883484657,0.0239748617420251,0.6117595374812772,0.027184260703051,0.0146668503304788
ACTN2,ARAF,2.3945332318202195,0.090106615474726,0.6117595374812772,0.027184260703051,0.0551235814068216
ADAR,ARAF,4.862984089018372,-0.0336284022200091,0.6117595374812772,0.027184260703051,-0.0205724957883471
AHCTF1,ARAF,2.9933567815779325,-0.3010723275564706,0.6117595374812772,0.027184260703051,-0.184183867854358
AHNAK2,ARAF,5.986511147780051,0.0506912008317727,0.6117595374812772,0.027184260703051,0.0310108255752158
AKAP9,ARAF,3.0257276379998945,0.1878560615294612,0.6117595374812772,0.027184260703051,0.1149227373143175
ASXL2,ARAF,2.472854718460615,-0.2261437946476457,0.6117595374812772,0.027184260703051,-0.1383456232179047
ATXN2L,ARAF,3.60322059864078,-0.010784852763197,0.6117595374812772,0.027184260703051,-0.0065977365382171
BAG3,ARAF,2.731255655760097,0.0207913860919249,0.6117595374812772,0.027184260703051,0.0127193287391906
CDC42BPA,ARAF,3.1629221431477843,-0.0922021915041115,0.6117595374812772,0.027184260703051,-0.0564055700293154
CLASP1,ARAF,4.166872812302437,0.17617323859321,0.6117595374812772,0.027184260703051,0.1077756589583608
CLSPN,ARAF,2.695362803058632,0.0104771055143644,0.6117595374812772,0.027184260703051,0.0064094692236101
EIF4B,ARAF,2.4330220892010845,-0.0289038546036978,0.6117595374812772,0.027184260703051,-0.0176822087237842
EIF4B,ARAF,2.6716493161075783,0.0510554987323979,0.6117595374812772,0.027184260703051,0.0312336882904076
ELF2,ARAF,1.9970721591694487,-0.0737099077958214,0.6117595374812772,0.027184260703051,-0.0450927391009593
FARP1,ARAF,3.553352329783245,0.0788340673924393,0.6117595374812772,0.027184260703051,0.0482274926057665
GPATCH8,ARAF,4.971283340161904,-0.40436915397482,0.6117595374812772,0.027184260703051,-0.2473766866073312
HCFC1,ARAF,2.693958168038656,-0.0944411527443531,0.6117595374812772,0.027184260703051,-0.0577752759220841
HDGFL2,ARAF,2.061612993924632,0.1420436975027659,0.6117595374812772,0.027184260703051,0.0868965866864225
HUWE1,ARAF,7.201542417018096,0.1226318779948473,0.6117595374812772,0.027184260703051,0.0750212209625882
IRS2,ARAF,3.7347759913951113,0.1835420488089669,0.6117595374812772,0.027184260703051,0.1122835988877396
KMT2D,ARAF,4.214055029826173,0.2082110805592515,0.6117595374812772,0.027184260703051,0.1273751143414047
LARP1,ARAF,3.920513733757969,-0.2125707952868988,0.6117595374812772,0.027184260703051,-0.1300422114067405
LMNA,ARAF,2.208773249412288,0.0143595505552376,0.6117595374812772,0.027184260703051,0.0087845920061112
LMO7,ARAF,9.467973902204546,-0.0262008051870944,0.6117595374812772,0.027184260703051,-0.0160285924628939
LRRFIP2,ARAF,4.152448679778217,-0.3826579023564369,0.6117595374812772,0.027184260703051,-0.2340946213591296
MAP1S,ARAF,2.3783167219076526,-0.0717422475831032,0.6117595374812772,0.027184260703051,-0.0438890041993065
MAP4,ARAF,2.536324767752237,0.0274642027556518,0.6117595374812772,0.027184260703051,0.0168014879750895
MAST4,ARAF,2.3746622576264254,0.2453386232755364,0.6117595374812772,0.027184260703051,0.1500882427013354
MDC1,ARAF,4.532498015299361,-0.0847727197842789,0.6117595374812772,0.027184260703051,-0.0518605198462604
MIA2,ARAF,2.0855917309881806,0.1928835704833715,0.6117595374812772,0.027184260703051,0.1179983638666447
MYH3,ARAF,2.6347876195994875,0.0978989636079476,0.6117595374812772,0.027184260703051,0.0598906246966944
NCL,ARAF,2.1301485019689905,0.1649012543670967,0.6117595374812772,0.027184260703051,0.1008799151016975
NCOR1,ARAF,9.0831630495162,0.417445959276206,0.6117595374812772,0.027184260703051,0.2553765469702398
NCOR2,ARAF,3.876730195671498,0.1522870916114473,0.6117595374812772,0.027184260703051,0.0931630807285879
NELFE,ARAF,3.982699333155967,0.1083716262166314,0.6117595374812772,0.027184260703051,0.0662973759303803
NES,ARAF,2.826624415569936,0.1122887546908589,0.6117595374812772,0.027184260703051,0.0686937166340284
NHSL3,ARAF,2.9600086071429588,-0.1278777938810322,0.6117595374812772,0.027184260703051,-0.0782304600387863
NIPBL,ARAF,3.441050810206116,0.0693292701741555,0.6117595374812772,0.027184260703051,0.0424128422556558
NUMA1,ARAF,3.642218144123811,-0.0259775051142393,0.6117595374812772,0.027184260703051,-0.0158919865136045
NUP214,ARAF,2.9620562161624453,-0.0287128995397675,0.6117595374812772,0.027184260703051,-0.0175653901421945
PCBP1,ARAF,2.6630114249907546,0.0733248705687123,0.6117595374812772,0.027184260703051,0.0448571889049899
PCBP2,ARAF,2.0370347756692504,-0.0340727595970581,0.6117595374812772,0.027184260703051,-0.020844335651807
PHLDB1,ARAF,2.647906841319995,-0.0234734217035732,0.6117595374812772,0.027184260703051,-0.0143600896044809
PHRF1,ARAF,2.8278418033911263,0.2759534753798439,0.6117595374812772,0.027184260703051,0.1688171704647243
PLEC,ARAF,4.1963418731294535,0.1034254119384814,0.6117595374812772,0.027184260703051,0.0632714821712959
PLEKHA5,ARAF,2.499841812235021,-0.02255788908847,0.6117595374812772,0.027184260703051,-0.0138000037953163
POLR2A,ARAF,2.0289482140458497,-0.0548328709857784,0.6117595374812772,0.027184260703051,-0.0335445317930303
PPIG,ARAF,2.220926307614666,0.0156538481565813,0.6117595374812772,0.027184260703051,0.0095763909080723
PRRC2A,ARAF,4.933345813422016,-0.0645741251469173,0.6117595374812772,0.027184260703051,-0.0395038369331362
PRRC2C,ARAF,4.289724455936581,-0.0772311107941136,0.6117595374812772,0.027184260703051,-0.0472468686185722
RASAL2,ARAF,2.02907228424197,-0.0733565911098723,0.6117595374812772,0.027184260703051,-0.0448765942485786
